category,file,status,error,mean_similarity,min_similarity,max_similarity,std_similarity,ref_to_hyp_mean,hyp_to_ref_mean,num_chunks_ref,num_chunks_hyp
4.modify,09_2026_NQ-HDND_707045.txt,ok,,0.823069,0.725528,0.905567,0.046524,0.876586,0.873933,4,4
4.modify,09_2026_NQ-HDND_707103.txt,ok,,0.820904,0.695480,0.922371,0.061797,0.894266,0.893751,5,5
4.modify,09_2026_QH16_703956.txt,ok,,0.751917,0.513905,0.879603,0.111192,0.822682,0.866793,5,4
4.modify,100_2025_QH15_688908.txt,ok,,0.834949,0.737877,0.895635,0.024035,0.866063,0.873218,53,53
4.modify,101_2025_QH15_686537.txt,ok,,0.839538,0.689735,0.904049,0.026054,0.874004,0.878296,64,64
4.modify,102_2025_QH15_624015.txt,ok,,0.841549,0.741578,0.906741,0.026871,0.875541,0.879416,33,33
4.modify,103_2025_QH15_686538.txt,ok,,0.828754,0.646773,0.897601,0.033817,0.867620,0.866652,49,49
4.modify,104_2025_QH15_633465.txt,ok,,0.826970,0.756785,0.893059,0.019851,0.859757,0.857689,36,36
4.modify,105_2025_QH15_667661.txt,ok,,0.846244,0.455296,0.915723,0.049107,0.888099,0.881312,76,76
4.modify,106_2025_QH15_628717.txt,ok,,0.846537,0.627056,0.928860,0.029681,0.892434,0.890689,246,246
4.modify,107_2025_QH15_346850.txt,ok,,0.830450,0.705501,0.917399,0.037346,0.881817,0.883143,31,31
4.modify,108_2025_QH15_675268.txt,ok,,0.834732,0.658494,0.902383,0.027995,0.876297,0.874504,165,165
4.modify,109_2025_QH15_665870.txt,ok,,0.834889,0.688802,0.901968,0.028456,0.871635,0.873395,33,33
4.modify,10_2022_QH15_546085.txt,ok,,0.838324,0.636537,0.925441,0.029464,0.889398,0.877135,147,145
4.modify,10_2026_NQ-HDND_707046.txt,ok,,0.835059,0.701994,0.957082,0.053491,0.901608,0.903471,7,7
4.modify,10_2026_NQ-HDND_707105.txt,ok,,0.824164,0.721906,0.897740,0.055932,0.890200,0.888159,4,4
4.modify,110_2025_QH15_581160.txt,ok,,0.837101,0.681343,0.910499,0.030353,0.880576,0.874348,51,51
4.modify,111_2025_QH15_667663.txt,ok,,0.818219,0.732161,0.892762,0.026881,0.858177,0.855852,43,43
4.modify,112_2025_QH15_586814.txt,ok,,0.834350,0.489038,0.917857,0.038997,0.883098,0.877095,122,122
4.modify,113_2025_QH15_443680.txt,ok,,0.813340,0.449789,0.911070,0.075425,0.879448,0.876744,33,33
4.modify,114_2025_QH15_658530.txt,ok,,0.816742,0.510490,0.896398,0.047075,0.864396,0.867726,62,61
4.modify,115_2025_QH15_675264.txt,ok,,0.829911,0.686976,0.898451,0.036920,0.873975,0.873620,27,27
4.modify,116_2025_QH15_666020.txt,ok,,0.829575,0.546696,0.913655,0.051654,0.886115,0.877490,96,96
4.modify,117_2025_QH15_685866.txt,ok,,0.837721,0.742754,0.905466,0.023861,0.877052,0.874982,52,52
4.modify,118_2025_QH15_682798.txt,ok,,0.809663,0.555032,0.897959,0.044979,0.865804,0.870501,76,75
4.modify,119_2025_QH15_685933.txt,ok,,0.844991,0.679006,0.914193,0.052273,0.889947,0.884338,17,17
4.modify,11_2022_QH15_544688.txt,ok,,0.850336,0.713754,0.907255,0.022015,0.886844,0.882853,134,134
4.modify,11_2026_NQ-HDND_707106.txt,ok,,0.788392,0.658502,0.936657,0.083890,0.898633,0.901412,7,7
4.modify,11_2026_NQ-HDND_707159.txt,ok,,0.843517,0.614801,0.914089,0.039102,0.888909,0.887095,28,28
4.modify,11_2026_NQ-HDND_709745.txt,ok,,0.789848,0.591182,0.897114,0.075808,0.868432,0.871982,8,8
4.modify,120_2025_QH15_666019.txt,ok,,0.829054,0.494895,0.909850,0.042080,0.873802,0.871696,88,87
4.modify,121_2025_QH15_689140.txt,ok,,0.835392,0.684071,0.906336,0.026179,0.874799,0.868421,83,83
4.modify,122_2025_QH15_662035.txt,ok,,0.836553,0.738740,0.897587,0.023207,0.873484,0.865517,64,64
4.modify,123_2025_QH15_656970.txt,ok,,0.826713,0.586187,0.900247,0.042804,0.868403,0.871421,42,42
4.modify,124_2025_QH15_687560.txt,ok,,0.847969,0.651384,0.913361,0.028808,0.887484,0.880952,62,62
4.modify,125_2025_QH15_663779.txt,ok,,0.847842,0.717497,0.906876,0.023578,0.882192,0.877008,66,66
4.modify,126_2025_QH15_581548.txt,ok,,0.852901,0.745665,0.933930,0.024746,0.892601,0.893040,64,64
4.modify,127_2025_QH15_686325.txt,ok,,0.845741,0.677929,0.924562,0.028294,0.894036,0.888964,362,362
4.modify,128_2025_QH15_679014.txt,ok,,0.801962,0.598898,0.898293,0.032390,0.857889,0.848880,110,110
4.modify,129_2025_QH15_675261.txt,ok,,0.828762,0.482292,0.895018,0.051176,0.866639,0.870949,46,45
4.modify,12_2022_QH15_505749.txt,ok,,0.840808,0.705172,0.909210,0.024247,0.879944,0.876427,111,111
4.modify,12_2026_NQ-HDND_707158.txt,ok,,0.835165,0.757131,0.941799,0.047747,0.892494,0.897581,4,4
4.modify,12_2026_NQ-HDND_709406.txt,ok,,0.787533,0.468408,0.898805,0.119488,0.866276,0.859979,11,11
4.modify,12_2026_NQ-HDND_709746.txt,ok,,0.825861,0.685944,0.923894,0.040676,0.878737,0.874173,17,17
4.modify,12_NQ-HDND_707831.txt,ok,,0.830160,0.617572,0.911629,0.048973,0.881338,0.885049,26,25
4.modify,12_NQ-HDND_708054.txt,ok,,0.837127,0.406917,0.922721,0.050943,0.886335,0.884658,97,96
4.modify,130_2025_QH15_687674.txt,ok,,0.834191,0.542824,0.951058,0.038222,0.885959,0.882929,140,140
4.modify,131_2025_QH15_675267.txt,ok,,0.820720,0.289630,0.901211,0.074147,0.863381,0.869401,61,60
4.modify,132_2025_QH15_685733.txt,ok,,0.829510,0.678965,0.905441,0.040772,0.870090,0.873168,18,18
4.modify,133_2025_QH15_675211.txt,ok,,0.844700,0.627262,0.901800,0.032577,0.883622,0.881669,72,72
4.modify,134_2025_QH15_679013.txt,ok,,0.839526,0.700901,0.898829,0.025689,0.873844,0.871277,55,55
4.modify,135_2025_QH15_675213.txt,ok,,0.843602,0.543182,0.923171,0.033984,0.891774,0.885440,149,149
4.modify,135_NQ-CP_706738.txt,ok,,0.838245,0.673055,0.915371,0.043875,0.892249,0.885987,12,12
4.modify,136_2025_QH15__686937.txt,ok,,0.808925,0.624441,0.911852,0.048872,0.869303,0.861114,27,27
4.modify,137_2025_QH15_686549.txt,ok,,0.821835,0.726872,0.877958,0.029533,0.849416,0.857935,23,23
4.modify,138_2025_QH15_686527.txt,ok,,0.818040,0.543007,0.919153,0.076801,0.876257,0.873939,20,20
4.modify,139_2025_QH15_684512.txt,ok,,0.806454,0.593507,0.889308,0.062890,0.856923,0.857349,19,19
4.modify,13_2022_QH15_490095.txt,ok,,0.835557,0.532680,0.896079,0.040892,0.871708,0.874341,63,62
4.modify,13_2026_NQ-HDND_707807.txt,ok,,0.804234,0.655609,0.918182,0.082410,0.899480,0.892074,5,5
4.modify,13_2026_NQ-HDND_709407.txt,ok,,0.828683,0.718183,0.937218,0.044630,0.886598,0.883262,7,7
4.modify,13_2026_NQ-HDND_709751.txt,ok,,0.822216,0.670619,0.927052,0.036856,0.874935,0.874687,26,26
4.modify,140_2025_QH15_675263.txt,ok,,0.809451,0.610593,0.895315,0.060148,0.861139,0.861119,13,13
4.modify,140_NQ-CP_707328.txt,ok,,0.820756,0.644925,0.916743,0.059794,0.886094,0.887499,7,7
4.modify,141_2025_QH15_686550.txt,ok,,0.844203,0.708047,0.904122,0.032710,0.879393,0.883141,25,25
4.modify,141_NQ-CP_708014.txt,ok,,0.803974,0.707098,0.915402,0.051200,0.878243,0.878243,5,5
4.modify,142_2025_QH15_675210.txt,ok,,0.838801,0.608276,0.909957,0.025639,0.880503,0.875306,153,153
4.modify,143_2025_QH15_681550.txt,ok,,0.790900,0.471671,0.993055,0.073009,0.884662,0.882539,136,135
4.modify,143_NQ-CP_709397.txt,ok,,0.844852,0.779308,0.939543,0.050327,0.907212,0.907212,3,3
4.modify,144_2025_QH15_675260.txt,ok,,0.832982,0.614721,0.905155,0.045774,0.883154,0.880284,41,41
4.modify,145_2025_QH15_684669.txt,ok,,0.840784,0.747758,0.895395,0.020864,0.872115,0.869938,39,39
4.modify,146_2025_QH15_675259.txt,ok,,0.803501,0.437976,0.908403,0.067318,0.867986,0.879073,211,210
4.modify,147_2025_QH15_675265.txt,ok,,0.821724,0.493975,0.906870,0.057944,0.871538,0.871119,44,44
4.modify,148_2025_QH15_m_675262.txt,ok,,0.838057,0.746749,0.898942,0.021532,0.871660,0.870347,63,63
4.modify,148_NQ-CP_710006.txt,ok,,0.835751,0.539495,0.992948,0.050887,0.893898,0.888837,126,126
4.modify,149_2025_QH15_679698.txt,ok,,0.793350,0.719176,0.876298,0.049165,0.847851,0.843084,3,3
4.modify,14_2022_QH15_519327.txt,ok,,0.841144,0.624357,0.903399,0.029804,0.881461,0.877870,79,79
4.modify,14_2026_NQ-HDND_707808.txt,ok,,0.844919,0.685191,0.920128,0.043956,0.894216,0.894727,18,18
4.modify,14_2026_NQ-HDND_709408.txt,ok,,0.789114,0.600939,0.911110,0.085049,0.878394,0.877259,9,9
4.modify,14_2026_NQ-HDND_710206.txt,ok,,0.805420,0.548792,0.915500,0.058391,0.875784,0.875629,38,38
4.modify,14_NQ-HDND_707830.txt,ok,,0.778013,0.609849,0.943805,0.076251,0.874950,0.874236,7,7
4.modify,150_2025_QH15_685773.txt,ok,,0.836647,0.759917,0.914344,0.023376,0.883364,0.872151,41,41
4.modify,15_2023_QH15_372143.txt,ok,,0.825070,0.609550,0.901175,0.031672,0.871960,0.866952,165,164
4.modify,15_2026_NQ-HDND_707809.txt,ok,,0.832348,0.723085,0.918649,0.040964,0.880397,0.881851,11,11
4.modify,15_2026_NQ-HDND_707811.txt,ok,,0.831228,0.775600,0.933801,0.038003,0.883769,0.878140,5,5
4.modify,15_2026_NQ-HDND_709741.txt,ok,,0.818333,0.590523,0.944589,0.051989,0.884542,0.886019,127,124
4.modify,15_NQ-HDND_707829.txt,ok,,0.838648,0.634717,0.945375,0.059971,0.910994,0.908151,13,13
4.modify,16_2023_QH15_519324.txt,ok,,0.833264,0.662524,0.909268,0.026960,0.876584,0.872513,136,136
4.modify,16_2026_NQ-HDND_707769.txt,ok,,0.830604,0.648185,0.934242,0.053006,0.892016,0.886789,10,10
4.modify,16_2026_NQ-HDND_707810.txt,ok,,0.841562,0.720523,0.912839,0.049798,0.902735,0.897044,7,7
4.modify,17_2023_QH15_499239.txt,ok,,0.831422,0.651885,0.909717,0.029364,0.879457,0.876805,185,185
4.modify,17_2026_NQ-HDND_709410.txt,ok,,0.825603,0.719509,0.937285,0.049027,0.900605,0.891463,10,10
4.modify,18_2023_QH15_519325.txt,ok,,0.819504,0.300668,0.910042,0.063765,0.870156,0.867361,71,71
4.modify,18_2026_NQ-HDND_709411.txt,ok,,0.823569,0.677768,0.939266,0.058944,0.907854,0.905717,8,8
4.modify,18_NQ-HDND_707827.txt,ok,,0.812755,0.636142,0.901528,0.086256,0.894545,0.887021,3,3
4.modify,19_2023_QH15_m_500102.txt,ok,,0.837687,0.627571,0.912197,0.029576,0.878886,0.881176,114,114
4.modify,19_2026_NQ-HDND_709412.txt,ok,,0.791137,0.538487,0.933100,0.077289,0.887190,0.886571,30,30
4.modify,20_2023_QH15_m_513347.txt,ok,,0.832497,0.711848,0.908346,0.025479,0.873301,0.871417,63,63
4.modify,20_2026_NQ-HDND_709415.txt,ok,,0.818052,0.641410,0.915934,0.058419,0.887063,0.890635,8,8
4.modify,20_2026_NQ-HDND_709736.txt,ok,,0.765694,0.274340,0.908776,0.134703,0.823773,0.875657,47,46
4.modify,20_NQ-HDND_707825.txt,ok,,0.820793,0.701759,0.894984,0.052344,0.876378,0.870569,6,6
4.modify,21_2026_NQ-HDND_709413.txt,ok,,0.844043,0.714533,0.934425,0.039303,0.894175,0.890590,16,16
4.modify,21_2026_NQ-HDND_709737.txt,ok,,0.827234,0.330732,0.907104,0.068819,0.878965,0.865752,65,65
4.modify,21_NQ-HDND_707824.txt,ok,,0.752392,0.600820,0.913819,0.093785,0.861570,0.863694,5,5
4.modify,22_2026_NQ-HDND_709414.txt,ok,,0.829934,0.668020,0.916505,0.055712,0.887705,0.888462,15,15
4.modify,22_2026_NQ-HDND_709738.txt,ok,,0.823179,0.683385,0.900729,0.038503,0.870943,0.876029,33,34
4.modify,23_2023_QH15_m_563579.txt,ok,,0.817332,0.618996,0.885064,0.042006,0.863330,0.862300,19,19
4.modify,23_2026_NQ-HDND_709416.txt,ok,,0.820459,0.627157,0.922478,0.044946,0.883372,0.875420,22,22
4.modify,23_2026_NQ-HDND_709739.txt,ok,,0.816234,0.571855,0.940729,0.079532,0.893528,0.894812,13,13
4.modify,23_NQ-HDND_707612.txt,ok,,0.824231,0.686575,0.917732,0.059406,0.889890,0.889232,4,4
4.modify,23_NQ-HDND_707821.txt,ok,,0.818367,0.698661,0.890525,0.053088,0.873175,0.862306,4,4
4.modify,23_NQ-HDND_709740 (1).txt,ok,,0.836850,0.736781,0.911238,0.037256,0.884674,0.886734,10,10
4.modify,23_NQ-HDND_709740.txt,ok,,0.836850,0.736781,0.911238,0.037256,0.884674,0.886734,10,10
4.modify,24_2023_QH15_535782.txt,ok,,0.835573,0.611732,0.911415,0.029493,0.877849,0.875031,116,116
4.modify,24_2026_NQ-HDND_709417.txt,ok,,0.818706,0.672251,0.925510,0.056445,0.894097,0.896443,8,8
4.modify,24_2026_NQ-HDND_709733.txt,ok,,0.838532,0.668297,0.923673,0.033189,0.888728,0.883279,55,55
4.modify,24_NQ-HDND_707611.txt,ok,,0.846293,0.679658,0.914564,0.052824,0.891122,0.892123,7,7
4.modify,24_NQ-HDND_707820.txt,ok,,0.824121,0.695304,0.908660,0.053432,0.883972,0.873577,4,4
4.modify,25_2023_QH15_548477.txt,ok,,0.847983,0.711181,0.912911,0.023562,0.885546,0.882686,63,63
4.modify,25_2026_NQ-HDND_709430.txt,ok,,0.829980,0.721634,0.928651,0.054376,0.900204,0.902176,7,7
4.modify,25_2026_NQ-HDND_709752.txt,ok,,0.818026,0.642860,0.947981,0.045414,0.874660,0.870621,24,24
4.modify,26_2023_QH15_m_552422.txt,ok,,0.836787,0.553859,0.909953,0.044500,0.877864,0.881266,68,68
4.modify,26_2026_NQ-HDND_709418.txt,ok,,0.837768,0.696761,0.924730,0.051254,0.893531,0.894918,20,20
4.modify,26_2026_NQ-HDND_709750.txt,ok,,0.826247,0.598127,0.954242,0.034576,0.879275,0.877128,117,117
4.modify,26_NQ-HDND_709743.txt,ok,,0.827688,0.615179,0.913690,0.041682,0.872465,0.872814,27,27
4.modify,278_NQ-UBTVQH16_709850.txt,ok,,0.815631,0.683454,0.967466,0.051897,0.884711,0.877635,15,15
4.modify,279_NQ-UBTVQH16_709851.txt,ok,,0.821506,0.607355,0.912919,0.050313,0.868420,0.867963,39,39
4.modify,27_2023_QH15_528669.txt,ok,,0.828478,0.681751,0.924522,0.028668,0.880981,0.879001,378,366
4.modify,27_2026_NQ-HDND_709419.txt,ok,,0.790503,0.469101,0.911013,0.114370,0.867576,0.867724,13,13
4.modify,27_2026_NQ-HDND_709748.txt,ok,,0.851991,0.688701,0.931520,0.040346,0.902915,0.902070,31,31
4.modify,28_2023_QH15_583801.txt,ok,,0.852751,0.626782,0.920139,0.029053,0.894141,0.891801,170,170
4.modify,28_2026_NQ-CP_710007.txt,ok,,0.833126,0.719013,0.925269,0.043518,0.892238,0.898147,9,9
4.modify,28_2026_NQ-HDND_709420.txt,ok,,0.822922,0.646657,0.909091,0.056483,0.888667,0.888519,10,10
4.modify,28_2026_NQ-HDND_710200.txt,ok,,0.797838,0.586947,0.931624,0.049570,0.868137,0.866898,42,42
4.modify,29_2023_QH15_530116.txt,ok,,0.840551,0.704705,0.929429,0.027078,0.894264,0.881926,153,152
4.modify,29_2026_NQ-HDND_709421.txt,ok,,0.823201,0.700736,0.923206,0.047497,0.893255,0.895182,15,15
4.modify,30_2023_QH15_445699.txt,ok,,0.822258,0.338661,0.897985,0.080519,0.860126,0.866799,39,38
4.modify,30_2026_NQ-HDND_709429.txt,ok,,0.811960,0.688723,0.935249,0.049310,0.882005,0.877551,8,8
4.modify,31_2024_QH15_523642.txt,ok,,0.822940,0.610684,0.926344,0.030333,0.872599,0.870995,586,583
4.modify,31_2026_NQ-HDND_709428.txt,ok,,0.814042,0.627532,0.912943,0.071456,0.881922,0.882601,12,12
4.modify,32_2024_QH15_m_577203.txt,ok,,0.832187,0.557309,0.936371,0.028969,0.887357,0.876048,322,322
4.modify,32_2026_NQ-HDND_709422.txt,ok,,0.836641,0.729412,0.936954,0.048942,0.903054,0.895572,6,6
4.modify,33_2024_QH15_545181.txt,ok,,0.836092,0.619054,0.906218,0.028269,0.875672,0.870296,81,81
4.modify,33_2026_NQ-HDND_709423.txt,ok,,0.801841,0.645987,0.925678,0.062274,0.875165,0.876730,9,9
4.modify,34_2024_QH15_580434.txt,ok,,0.848585,0.708500,0.944744,0.029164,0.901113,0.888572,146,146
4.modify,34_NQ-HDND_709431.txt,ok,,0.824907,0.707012,0.928171,0.060406,0.905840,0.894108,4,4
4.modify,3579_QD-UBND_708038.txt,ok,,0.842204,0.649727,0.902858,0.041917,0.885746,0.877047,22,22
4.modify,35_2024_QH15_588811.txt,ok,,0.839124,0.713595,0.916499,0.024895,0.881764,0.877539,163,163
4.modify,35_NQ-HDND_707110.txt,ok,,0.873688,0.646713,0.956697,0.040995,0.922322,0.925857,117,100
4.modify,36_2024_QH15_444251.txt,ok,,0.819757,0.539169,0.935514,0.041196,0.881409,0.876741,182,182
4.modify,36_NQ-HDND_707610.txt,ok,,0.835117,0.610960,0.927575,0.049362,0.893107,0.894160,23,23
4.modify,37_2024_QH15_588810.txt,ok,,0.821377,0.504697,0.903745,0.043602,0.865402,0.869637,69,69
4.modify,38_2024_QH15_555033.txt,ok,,0.859387,0.704819,0.913636,0.020223,0.894320,0.889954,120,120
4.modify,38_2026_QD-UBND_708135.txt,ok,,0.793493,0.565459,0.890752,0.070764,0.870809,0.867265,18,18
4.modify,39_2024_QH15_575158.txt,ok,,0.841590,0.736050,0.919800,0.023849,0.884103,0.880959,172,172
4.modify,40_2024_QH15_564046.txt,ok,,0.822810,0.719264,0.881413,0.027455,0.865260,0.854966,17,17
4.modify,40_NQ-HDND_707111.txt,ok,,0.857726,0.658144,0.929651,0.036926,0.906125,0.904373,52,53
4.modify,41_2019_QH14_387991.txt,ok,,0.847546,0.693300,0.934554,0.028641,0.903606,0.893136,344,344
4.modify,41_2024_QH15_557190.txt,ok,,0.809739,0.569947,0.927359,0.034162,0.870723,0.862101,207,207
4.modify,42_NQ-HDND_707609.txt,ok,,0.822318,0.678949,0.945885,0.049474,0.897056,0.894693,11,11
4.modify,43_2019_QH14_367665.txt,ok,,0.838417,0.348885,0.911797,0.049673,0.878940,0.878419,112,111
4.modify,43_2024_QH15_612195.txt,ok,,0.667837,0.326714,0.888697,0.178036,0.813212,0.765600,5,5
4.modify,44_2024_QH15_583839.txt,ok,,0.817556,0.617733,0.891847,0.037598,0.864784,0.863526,71,71
4.modify,44_NQ-HDND_707608.txt,ok,,0.820574,0.708142,0.931713,0.077354,0.911899,0.911025,4,4
4.modify,45_2019_QH14_333670.txt,ok,,0.833031,0.480823,0.901195,0.034024,0.871058,0.876760,209,208
4.modify,45_2024_QH15_583769.txt,ok,,0.843877,0.685979,0.916629,0.025348,0.889081,0.883135,196,195
4.modify,45_NQ-HDND_707607.txt,ok,,0.810093,0.725768,0.913683,0.070133,0.899151,0.899151,3,3
4.modify,46_2019_QH14_398157.txt,ok,,0.842868,0.636665,0.909873,0.035658,0.880774,0.880462,57,57
4.modify,46_2024_QH15_524982.txt,ok,,0.827823,0.677845,0.940835,0.026822,0.877940,0.868878,117,117
4.modify,46_2026_QD-UBND_708335.txt,ok,,0.881577,0.828973,0.943416,0.037484,0.922482,0.920367,3,3
4.modify,46_NQ-HDND_707606.txt,ok,,0.854416,0.692851,0.930916,0.034107,0.899228,0.887493,44,44
4.modify,47_2019_QH14_411945.txt,ok,,0.823274,0.693882,0.911914,0.041205,0.875842,0.874901,28,28
4.modify,47_2024_QH15_583645.txt,ok,,0.839970,0.575058,0.906300,0.038786,0.883183,0.882477,121,121
4.modify,47_NQ-HDND_707603.txt,ok,,0.818002,0.573096,0.929803,0.045628,0.883114,0.882790,73,73
4.modify,48_2019_QH14_366794.txt,ok,,0.840392,0.660056,0.908928,0.030502,0.884867,0.877262,65,65
4.modify,48_2024_QH15_556390.txt,ok,,0.838686,0.642208,0.903126,0.033577,0.875799,0.880804,49,49
4.modify,49_2019_QH14_402073.txt,ok,,0.820795,0.674866,0.890499,0.027634,0.861808,0.860592,75,75
4.modify,49_2024_QH15_548487.txt,ok,,0.844184,0.494808,0.918128,0.048381,0.887470,0.889625,61,60
4.modify,50_2019_QH14_411944.txt,ok,,0.700570,0.481719,0.906081,0.148049,0.824855,0.824117,4,4
4.modify,50_2024_QH15_445264.txt,ok,,0.852009,0.670970,0.927749,0.029576,0.891210,0.884349,55,55
4.modify,51_2019_QH14_422706.txt,ok,,0.808596,0.637512,0.913274,0.040704,0.864704,0.855858,20,20
4.modify,51_2024_QH15_m_505750.txt,ok,,0.806875,0.581631,0.921688,0.042492,0.862871,0.862275,58,58
4.modify,52_2019_QH14_405729.txt,ok,,0.822269,0.691811,0.898481,0.035715,0.874941,0.862451,36,36
4.modify,52_2024_QH15_630032.txt,ok,,0.812956,0.683218,0.946479,0.045846,0.870265,0.870748,17,17
4.modify,53_2019_QH14_351558.txt,ok,,0.849774,0.701448,0.907735,0.027820,0.885928,0.877894,47,47
4.modify,53_2024_QH15_m_607439.txt,ok,,0.830761,0.695079,0.913359,0.028778,0.873237,0.870232,69,69
4.modify,54_2019_QH14_399763.txt,ok,,0.842948,0.648363,0.917462,0.025637,0.891134,0.880140,233,233
4.modify,54_2024_QH15_578531.txt,ok,,0.846667,0.725424,0.918749,0.024267,0.889613,0.885816,191,191
4.modify,54_KH-UBND_708180.txt,ok,,0.828791,0.696063,0.912866,0.038190,0.885294,0.881423,37,37
4.modify,55_2019_QH14_410870.txt,ok,,0.811961,0.645163,0.887680,0.040875,0.853357,0.857831,23,23
4.modify,55_2024_QH15_621347.txt,ok,,0.826930,0.667951,0.902315,0.030974,0.872234,0.872908,97,97
4.modify,56_2020_QH14_422707.txt,ok,,0.838623,0.631011,0.911563,0.042486,0.879807,0.874812,42,42
4.modify,56_2024_QH15_m_622318.txt,ok,,0.825790,0.613443,0.911065,0.045996,0.882059,0.878461,70,70
4.modify,57_2020_QH14_416260.txt,ok,,0.835961,0.621838,0.908406,0.041917,0.877969,0.872635,33,33
4.modify,57_2024_QH15_623631.txt,ok,,0.831900,0.609915,0.914159,0.032331,0.878012,0.875932,92,92
4.modify,58_2020_QH14_395767.txt,ok,,0.836178,0.667073,0.911825,0.028247,0.876959,0.873751,58,57
4.modify,58_2024_QH15_m_621645.txt,ok,,0.842247,0.551963,0.909094,0.032632,0.882816,0.880433,161,161
4.modify,58_2026_NQ-HDND_709771.txt,ok,,0.844426,0.778448,0.947190,0.040649,0.903178,0.890291,5,5
4.modify,59_2020_QH14_427301.txt,ok,,0.825039,0.610808,0.901809,0.028711,0.873402,0.871541,356,355
4.modify,59_2024_QH15_606865.txt,ok,,0.819152,0.559841,0.913964,0.035951,0.877556,0.868788,258,258
4.modify,60_2020_QH14_373522.txt,ok,,0.830153,0.663915,0.909578,0.044452,0.878022,0.873412,29,29
4.modify,60_2024_QH15_m_621343.txt,ok,,0.831288,0.677022,0.885454,0.029568,0.867999,0.865663,53,53
4.modify,60_2026_NQ-HDND_709424.txt,ok,,0.836999,0.687173,0.922325,0.059244,0.894673,0.894630,7,7
4.modify,61_2020_QH14_321051.txt,ok,,0.792257,0.522023,0.985894,0.070456,0.877377,0.879162,167,167
4.modify,61_2024_QH15_613892.txt,ok,,0.832001,0.621212,0.918088,0.027318,0.879139,0.873262,182,182
4.modify,62_2020_QH14_418229.txt,ok,,0.842875,0.579552,0.908870,0.032559,0.882964,0.880425,94,94
4.modify,62_2025_QH15_643744.txt,ok,,0.783983,0.556135,0.898062,0.069414,0.844509,0.836900,19,19
4.modify,63_2020_QH14_402074.txt,ok,,0.826563,0.696982,0.904269,0.027805,0.868430,0.864667,74,74
4.modify,63_2025_QH15_639242.txt,ok,,0.829546,0.703772,0.898761,0.029068,0.869041,0.864338,46,46
4.modify,63_2026_QD-UBND_709654.txt,ok,,0.855949,0.659315,0.939032,0.040318,0.898301,0.893594,30,30
4.modify,64_2020_QH14_374160.txt,ok,,0.833231,0.667650,0.918629,0.026291,0.875613,0.871112,136,136
4.modify,64_2025_QH15_639239.txt,ok,,0.837478,0.714128,0.911583,0.025711,0.879502,0.878965,115,114
4.modify,65_2020_QH14_422708.txt,ok,,0.808159,0.694382,0.886829,0.040304,0.860202,0.854315,12,12
4.modify,65_2025_QH15_639241.txt,ok,,0.825232,0.594064,0.913476,0.036204,0.874791,0.872408,119,118
4.modify,66_2020_QH14_439845.txt,ok,,0.846016,0.750764,0.915221,0.025297,0.882371,0.883686,44,44
4.modify,66_2025_QH15_621225.txt,ok,,0.781933,0.455302,0.912735,0.088816,0.870191,0.868199,23,23
4.modify,67_2020_QH14_m_373520.txt,ok,,0.805544,0.522275,0.920166,0.039949,0.860392,0.860653,115,115
4.modify,67_2025_QH15_580594.txt,ok,,0.833509,0.720012,0.917583,0.026188,0.876317,0.875636,52,52
4.modify,68_2020_QH14_435315.txt,ok,,0.826643,0.698500,0.942319,0.033232,0.873958,0.875842,57,56
4.modify,68_2025_QH15_578018.txt,ok,,0.830560,0.648392,0.894511,0.028371,0.865756,0.867208,77,77
4.modify,69_2020_QH14_439844.txt,ok,,0.834863,0.685097,0.903812,0.028007,0.874819,0.873003,100,98
4.modify,69_2025_QH15_603983.txt,ok,,0.841094,0.715229,0.922261,0.026935,0.882832,0.883289,74,74
4.modify,70_2020_QH14_376557.txt,ok,,0.834765,0.618940,0.916106,0.029574,0.879560,0.870192,57,57
4.modify,70_2025_QH15_580121.txt,ok,,0.841404,0.683575,0.915877,0.030474,0.883968,0.877231,56,56
4.modify,70_2026_NQ-HDND_709515.txt,ok,,0.838970,0.656049,0.945621,0.058067,0.895670,0.893426,11,11
4.modify,71_2020_QH14_366792.txt,ok,,0.815108,0.651788,0.900482,0.038597,0.858426,0.862114,17,17
4.modify,71_2025_QH15_621341.txt,ok,,0.839274,0.555325,0.905011,0.040704,0.881281,0.880747,68,68
4.modify,72_2020_QH14_431147.txt,ok,,0.842002,0.662809,0.914216,0.024009,0.886375,0.883697,333,333
4.modify,72_2025_QH15_649675.txt,ok,,0.831704,0.622581,0.911376,0.031755,0.879293,0.876951,141,141
4.modify,73_2021_QH14_445185.txt,ok,,0.836028,0.706904,0.908326,0.026772,0.876405,0.874149,63,63
4.modify,73_2025_QH15_621345.txt,ok,,0.850448,0.730976,0.905161,0.022489,0.881272,0.882624,43,43
4.modify,74_2025_QH15_m_530912.txt,ok,,0.829547,0.648357,0.912631,0.030965,0.873322,0.868463,63,63
4.modify,75_2025_QH15_555035.txt,ok,,0.827366,0.614574,0.908849,0.055521,0.876367,0.877131,31,31
4.modify,76_2025_QH15_659899.txt,ok,,0.828219,0.679117,0.904488,0.048829,0.871072,0.877069,17,17
4.modify,77_2025_QH15_643029.txt,ok,,0.805835,0.538957,0.891087,0.074973,0.858196,0.865460,19,19
4.modify,78_2025_QH15_m_623226.txt,ok,,0.835971,0.627826,0.903054,0.033740,0.874851,0.874847,72,72
