filename,attack_group,layoutlmv3_cosine_similarity
26_2023_QH15_m_552422.npy,5.layout,0.999540
26_2026_NQ-HDND_709418.npy,5.layout,0.999065
26_2026_NQ-HDND_709750.npy,5.layout,1.000000
26_NQ-HDND_709743.npy,5.layout,0.998331
278_NQ-UBTVQH16_709850.npy,5.layout,0.993827
279_NQ-UBTVQH16_709851.npy,5.layout,0.999192
27_2023_QH15_528669.npy,5.layout,0.999577
27_2026_NQ-HDND_709419.npy,5.layout,0.998034
27_2026_NQ-HDND_709748.npy,5.layout,0.998881
28_2023_QH15_583801.npy,5.layout,0.999617
28_2026_NQ-CP_710007.npy,5.layout,0.997820
28_2026_NQ-HDND_709420.npy,5.layout,0.996827
28_2026_NQ-HDND_710200.npy,5.layout,1.000000
29_2023_QH15_530116.npy,5.layout,0.999514
29_2026_NQ-HDND_709421.npy,5.layout,0.999456
30_2023_QH15_445699.npy,5.layout,0.999253
30_2026_NQ-HDND_709429.npy,5.layout,0.997115
31_2024_QH15_523642.npy,5.layout,0.999643
31_2026_NQ-HDND_709428.npy,5.layout,0.997780
32_2024_QH15_m_577203.npy,5.layout,0.999670
32_2026_NQ-HDND_709422.npy,5.layout,0.998947
33_2024_QH15_545181.npy,5.layout,0.999473
33_2026_NQ-HDND_709423.npy,5.layout,0.998628
34_2024_QH15_580434.npy,5.layout,0.999615
34_NQ-HDND_709431.npy,5.layout,0.997573
3579_QD-UBND_708038.npy,5.layout,0.999325
35_2024_QH15_588811.npy,5.layout,0.999499
35_NQ-HDND_707110.npy,5.layout,0.999544
36_2024_QH15_444251.npy,5.layout,0.999498
36_NQ-HDND_707610.npy,5.layout,0.999195
37_2024_QH15_588810.npy,5.layout,0.999391
38_2024_QH15_555033.npy,5.layout,0.999099
38_2026_QD-UBND_708135.npy,5.layout,0.995350
39_2024_QH15_575158.npy,5.layout,0.999449
40_2024_QH15_564046.npy,5.layout,0.995275
40_NQ-HDND_707111.npy,5.layout,0.997863
41_2019_QH14_387991.npy,5.layout,0.999335
41_2024_QH15_557190.npy,5.layout,0.999268
42_NQ-HDND_707609.npy,5.layout,0.990077
43_2019_QH14_367665.npy,5.layout,0.999625
43_2024_QH15_612195.npy,5.layout,0.998164
44_2024_QH15_583839.npy,5.layout,0.998796
44_NQ-HDND_707608.npy,5.layout,0.998991
45_2019_QH14_333670.npy,5.layout,0.999197
45_2024_QH15_583769.npy,5.layout,0.999609
45_NQ-HDND_707607.npy,5.layout,0.999548
46_2019_QH14_398157.npy,5.layout,0.999602
46_2024_QH15_524982.npy,5.layout,0.999239
46_2026_QD-UBND_708335.npy,5.layout,0.999515
46_NQ-HDND_707606.npy,5.layout,0.999490
47_2019_QH14_411945.npy,5.layout,1.000000
47_2024_QH15_583645.npy,5.layout,0.999411
47_NQ-HDND_707603.npy,5.layout,0.999212
48_2019_QH14_366794.npy,5.layout,0.999062
48_2024_QH15_556390.npy,5.layout,0.999012
49_2019_QH14_402073.npy,5.layout,0.999065
49_2024_QH15_548487.npy,5.layout,0.998587
50_2019_QH14_411944.npy,5.layout,0.999105
50_2024_QH15_445264.npy,5.layout,0.999236
51_2019_QH14_422706.npy,5.layout,0.995478
51_2024_QH15_m_505750.npy,5.layout,0.999477
52_2019_QH14_405729.npy,5.layout,0.999157
52_2024_QH15_630032.npy,5.layout,0.995925
53_2019_QH14_351558.npy,5.layout,1.000000
53_2024_QH15_m_607439.npy,5.layout,0.998999
54_2019_QH14_399763.npy,5.layout,0.999232
54_2024_QH15_578531.npy,5.layout,0.999424
54_KH-UBND_708180.npy,5.layout,0.999066
55_2019_QH14_410870.npy,5.layout,0.996667
55_2024_QH15_621347.npy,5.layout,0.999109
56_2020_QH14_422707.npy,5.layout,0.997096
56_2024_QH15_m_622318.npy,5.layout,0.999578
57_2020_QH14_416260.npy,5.layout,1.000000
57_2024_QH15_623631.npy,5.layout,0.999551
58_2020_QH14_395767.npy,5.layout,0.999371
58_2024_QH15_m_621645.npy,5.layout,0.999394
58_2026_NQ-HDND_709771.npy,5.layout,0.999195
59_2020_QH14_427301.npy,5.layout,0.999444
59_2024_QH15_606865.npy,5.layout,0.999508
60_2020_QH14_373522.npy,5.layout,1.000000
60_2024_QH15_m_621343.npy,5.layout,0.998531
60_2026_NQ-HDND_709424.npy,5.layout,0.980536
61_2020_QH14_321051.npy,5.layout,0.999686
61_2024_QH15_613892.npy,5.layout,0.999498
62_2020_QH14_418229.npy,5.layout,0.999518
62_2025_QH15_643744.npy,5.layout,0.996270
63_2020_QH14_402074.npy,5.layout,1.000000
63_2025_QH15_639242.npy,5.layout,0.999392
63_2026_QD-UBND_709654.npy,5.layout,0.998125
64_2020_QH14_374160.npy,5.layout,0.999636
64_2025_QH15_639239.npy,5.layout,0.999350
65_2020_QH14_422708.npy,5.layout,0.995422
65_2025_QH15_639241.npy,5.layout,0.999509
66_2020_QH14_439845.npy,5.layout,0.999133
66_2025_QH15_621225.npy,5.layout,0.999014
67_2020_QH14_m_373520.npy,5.layout,0.999457
67_2025_QH15_580594.npy,5.layout,0.998200
68_2020_QH14_435315.npy,5.layout,0.999001
68_2025_QH15_578018.npy,5.layout,0.999601
69_2020_QH14_439844.npy,5.layout,0.999417
69_2025_QH15_603983.npy,5.layout,0.999388
70_2020_QH14_376557.npy,5.layout,0.998967
70_2025_QH15_580121.npy,5.layout,0.999435
70_2026_NQ-HDND_709515.npy,5.layout,0.995769
71_2020_QH14_366792.npy,5.layout,0.995922
71_2025_QH15_621341.npy,5.layout,0.999185
72_2020_QH14_431147.npy,5.layout,0.999465
72_2025_QH15_649675.npy,5.layout,0.999395
73_2021_QH14_445185.npy,5.layout,0.999281
73_2025_QH15_621345.npy,5.layout,0.998954
74_2025_QH15_m_530912.npy,5.layout,0.999545
75_2025_QH15_555035.npy,5.layout,0.998297
76_2025_QH15_659899.npy,5.layout,0.997741
77_2025_QH15_643029.npy,5.layout,0.996236
78_2025_QH15_m_623226.npy,5.layout,0.999253
79_2025_QH15_660522.npy,5.layout,0.997949
80_2025_QH15_649688.npy,5.layout,0.999275
81_2025_QH15_660533.npy,5.layout,0.999314
82_2025_QH15_660530.npy,5.layout,0.999982
83_2025_QH15_663780.npy,5.layout,0.997945
84_2025_QH15_655378.npy,5.layout,0.999342
85_2025_QH15_651570.npy,5.layout,0.999332
86_2025_QH15_662377.npy,5.layout,0.999308
87_2025_QH15_662673.npy,5.layout,0.996707
88_2025_QH15_m_659898.npy,5.layout,0.999151
89_2025_QH15_650061.npy,5.layout,0.999510
8_2026_QH16_704810.npy,5.layout,0.999012
90_2025_QH15_m_662379.npy,5.layout,0.999398
91_2025_QH15_m_625628.npy,5.layout,0.999111
92_2025_QH15_659897.npy,5.layout,0.998624
93_2025_QH15_m_581164.npy,5.layout,0.999562
94_2025_QH15_643689.npy,5.layout,0.999100
95_2025_QH15_622480.npy,5.layout,0.999319
96_2025_QH15_648594.npy,5.layout,0.997377
97_2025_QH15_663709.npy,5.layout,0.999066
98_2025_QH15_662116.npy,5.layout,0.999200
99_2025_QH15_662829.npy,5.layout,0.998965
